"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2021-01-01 ~ 2021-12-30"
"실거래구분 : 오피스텔(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","매수","매도","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"4446","서울특별시 광진구 자양동","861","0861","0000","자양 호반써밋","29.9377","202110","12","55,000","15","-","-","2021","능동로 69","-","-","-"
"4447","서울특별시 서초구 서초동","1309-1","1309","0001","서초동오피스텔","32.6900","202110","12","23,000","10","-","-","2004","서초대로73길 54","-","-","-"
"4448","서울특별시 마포구 공덕동","475","0475","0000","공덕푸르지오시티","32.0710","202110","12","29,200","10","-","-","2013","마포대로 156","-","-","-"
"4449","서울특별시 송파구 잠실동","40","0040","0000","갤러리아팰리스","45.0360","202110","12","57,700","7","-","-","2005","올림픽로 212","-","-","-"
"4450","서울특별시 마포구 공덕동","404","0404","0000","풍림브이아이피텔","30.8900","202110","12","16,600","16","-","-","1990","마포대로 127","-","-","-"
"4451","서울특별시 양천구 목동","917-9","0917","0009","현대41타워","124.2000","202110","12","70,000","6","-","-","2001","목동동로 293","-","-","-"
"4452","서울특별시 송파구 가락동","79-5","0079","0005","(79-5)","30.2400","202110","12","9,400","7","-","-","1994","송파대로28길 24","-","-","-"
"4453","서울특별시 서초구 서초동","1338-20","1338","0020","서초현대렉시온","34.0000","202110","12","31,500","12","-","-","2005","강남대로 305","20211126","-","-"
"4454","서울특별시 서초구 서초동","1338-20","1338","0020","서초현대렉시온","34.0000","202110","12","31,500","12","-","-","2005","강남대로 305","-","-","-"
"4455","서울특별시 구로구 구로동","104-8","0104","0008","비즈트위트 레드","28.2200","202110","12","16,000","13","-","-","2016","가마산로 285","-","-","-"
"4456","서울특별시 강남구 역삼동","837-18","0837","0018","강남역 서희스타힐스 오피스텔","24.5600","202110","12","19,000","5","-","-","2012","도곡로3길 19","-","-","-"
"4457","서울특별시 구로구 구로동","830","0830","0000","한영캐슬시티","18.5200","202110","12","13,600","7","-","-",""," ","-","-","-"
"4458","서울특별시 강남구 역삼동","736-24","0736","0024","엘지역삼에클라트","36.2400","202110","12","26,000","8","-","-","2004","테헤란로20길 19","-","-","-"
"4459","서울특별시 강남구 역삼동","837-18","0837","0018","강남역 서희스타힐스 오피스텔","24.5600","202110","12","19,000","5","-","-","2012","도곡로3길 19","20211101","-","-"
"4460","서울특별시 강남구 역삼동","680","0680","0000","역삼SK리더스뷰","111.8600","202110","12","170,000","3","-","-","2007","봉은사로 302","-","-","-"
"4461","서울특별시 영등포구 도림동","266-2","0266","0002","타원벨라움","42.3300","202110","12","21,500","8","-","-","2004","도신로15길 37","20220315","-","-"
"4462","서울특별시 성동구 성수동2가","277-37","0277","0037","성원상떼뷰오피스텔","28.0800","202110","12","15,900","6","-","-","2003","아차산로15길 10","-","-","-"
"4463","서울특별시 강남구 청담동","5","0005","0000","경원오피스텔","22.7700","202110","12","22,000","7","-","-","1991","도산대로 446","-","-","-"
"4464","서울특별시 영등포구 영등포동2가","28-105","0028","0105","에코하임","41.1200","202110","12","31,830","3","-","-","2018","국회대로54길 53-5","-","-","-"
"4465","서울특별시 영등포구 영등포동2가","29-76","0029","0076","성운힐스","19.1000","202110","12","27,200","8","-","-","2021","국회대로54길 41-17","-","-","-"
"4466","서울특별시 송파구 문정동","643-1","0643","0001","엠스테이트","35.6000","202110","12","43,000","5","-","-","2016","법원로 114","-","-","-"
"4467","서울특별시 송파구 문정동","620","0620","0000","송파푸르지오시티","30.0000","202110","12","26,500","8","-","-","2013","새말로 62","-","-","-"
"4468","서울특별시 송파구 문정동","618","0618","0000","파크하비오","24.5800","202110","12","20,700","16","-","-",""," ","-","-","-"
"4469","서울특별시 송파구 문정동","618","0618","0000","파크하비오","27.5300","202110","12","25,000","6","-","-",""," ","-","-","-"
"4470","서울특별시 강동구 강일동","675-1","0675","0001","강일타워","29.1400","202110","12","11,000","10","-","-","2011","아리수로93길 27","-","-","-"
"4471","서울특별시 송파구 문정동","620","0620","0000","송파푸르지오시티","24.9000","202110","12","19,000","2","-","-","2013","새말로 62","-","-","-"
"4472","서울특별시 강동구 천호동","452-4","0452","0004","이안 강동 컴홈스테이","34.6800","202110","12","34,500","10","-","-","2021","천호대로161길 7","-","-","-"
"4473","서울특별시 강동구 천호동","425-3","0425","0003","천호역 한강 푸르지오시티","25.0600","202110","12","17,900","15","-","-","2015","구천면로 192","-","-","-"
"4474","서울특별시 송파구 문정동","652-1","0652","0001","프라비다옥토","18.7500","202110","12","16,900","12","-","-","2016","법원로4길 17","20211013","-","-"
"4475","서울특별시 송파구 문정동","652-1","0652","0001","프라비다옥토","19.7400","202110","11","17,500","12","-","-","2016","법원로4길 17","-","-","-"
"4476","서울특별시 송파구 문정동","620","0620","0000","송파푸르지오시티","30.0000","202110","11","26,000","15","-","-","2013","새말로 62","-","-","-"
"4477","서울특별시 송파구 방이동","50","0050","0000","잠실엘퍼스트오피스텔","24.8882","202110","11","30,000","8","-","-","2019","백제고분로51길 7","-","-","-"
"4478","서울특별시 송파구 문정동","618","0618","0000","파크하비오","24.5800","202110","11","20,000","5","-","-",""," ","-","-","-"
"4479","서울특별시 송파구 문정동","620","0620","0000","송파푸르지오시티","30.0000","202110","11","25,000","9","-","-","2013","새말로 62","-","-","-"
"4480","서울특별시 강동구 천호동","425-3","0425","0003","천호역 한강 푸르지오시티","26.2700","202110","11","19,500","31","-","-","2015","구천면로 192","-","-","-"
"4481","서울특별시 강동구 천호동","451-20","0451","0020","오피스텔 트레벨","28.4300","202110","11","13,000","8","-","-","2003","천호대로 1057","-","-","-"
"4482","서울특별시 강서구 등촌동","656","0656","0000","경동미르웰한올림","16.1900","202110","11","14,250","3","-","-","2016","화곡로64길 2","20211101","-","-"
"4483","서울특별시 강서구 마곡동","760-2","0760","0002","마곡나루역캐슬파크","23.3900","202110","11","22,500","12","-","-","2016","마곡중앙로 161-1","-","-","-"
"4484","서울특별시 영등포구 영등포동1가","121-3","0121","0003","명남더블레스","18.1500","202110","11","24,700","13","-","-","2021","경인로108길 6","-","-","-"
"4485","서울특별시 영등포구 도림동","265-1","0265","0001","도림동 하나아파텔(1차)","45.3600","202110","11","29,500","7","-","-","2003","도영로 16","-","-","-"
"4486","서울특별시 서대문구 합동","117","0117","0000","충정로대우디오빌","29.2600","202110","11","20,500","5","-","-","2006","서소문로 37","-","-","-"
"4487","서울특별시 노원구 상계동","1262","1262","0000","하이베라스","36.2900","202110","11","14,100","6","-","-","2003","동일로 1689","-","-","-"
"4488","서울특별시 서초구 서초동","1677-1","1677","0001","브라운스톤서초","33.3000","202110","11","37,900","8","-","-","2006","서초대로 334","-","-","-"
"4489","서울특별시 동대문구 장안동","374-1","0374","0001","장안현대벤처빌","32.2400","202110","11","13,230","12","-","-","2004","장한로 85","-","-","-"
"4490","서울특별시 마포구 공덕동","463","0463","0000","마포현대하이엘","46.4840","202110","11","33,500","15","-","-","2005","마포대로 173","-","-","-"
"4491","서울특별시 중구 의주로1가","25-10","0025","0010","바비엥-2","40.2200","202110","11","27,000","10","-","-","2005","통일로 114","-","-","-"
"4492","서울특별시 동대문구 장안동","374-1","0374","0001","장안현대벤처빌","32.2400","202110","11","13,230","12","-","-","2004","장한로 85","20211012","-","-"
"4493","서울특별시 강남구 역삼동","736-24","0736","0024","엘지역삼에클라트","36.2400","202110","11","24,000","2","-","-","2004","테헤란로20길 19","-","-","-"
"4494","서울특별시 영등포구 영등포동1가","121-3","0121","0003","명남더블레스","23.8400","202110","11","25,200","6","-","-","2021","경인로108길 6","-","-","-"
"4495","서울특별시 은평구 녹번동","160-18","0160","0018","아임시티","24.6500","202110","11","24,150","5","-","-","2021","응암로 348-2","-","-","-"
"4496","서울특별시 영등포구 영등포동7가","94-64","0094","0064","영등포 리버텔","28.5300","202110","11","12,650","8","-","-","2004","버드나루로12길 8","-","-","-"
"4497","서울특별시 강서구 화곡동","371-21","0371","0021","덕용팰리체","49.5600","202110","11","32,000","9","-","-","2018","가로공원로 200","-","-","-"
"4498","서울특별시 강서구 마곡동","795-5","0795","0005","마곡사이언스파크뷰","22.0700","202110","11","15,000","13","-","-","2016","마곡중앙6로 85","-","-","-"
"4499","서울특별시 중구 황학동","819","0819","0000","황학동 복합시설(DUO302)","23.0600","202110","11","14,200","2","-","-","2014","난계로 169","20211018","-","-"
"4500","서울특별시 강서구 등촌동","656-37","0656","0037","한빛어반뉴스토리","27.3100","202110","11","25,500","9","-","-","2017"," ","-","-","-"
"4501","서울특별시 영등포구 양평동5가","71-2","0071","0002","브릴리언트 선유","27.5300","202110","11","35,700","7","-","-","2020","양평로22가길 6-1","-","-","-"
"4502","서울특별시 은평구 응암동","113-23","0113","0023","네오라이프","43.5600","202110","11","15,500","10","-","-","2002","불광천길 528","-","-","-"
"4503","서울특별시 관악구 봉천동","869-6","0869","0006","서울대역 마에스트로","20.5000","202110","11","14,300","8","-","-","2012","남부순환로218길 1","-","-","-"
"4504","서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","32.5300","202110","11","35,000","20","-","-","2016"," ","-","-","-"
"4505","서울특별시 금천구 독산동","1006-163","1006","0163","애경마인드","45.3100","202110","10","31,900","2","-","-","2020","범안로14길 5-35","-","-","-"
"4506","서울특별시 중랑구 상봉동","81-5","0081","0005","한일써너스빌","32.4800","202110","10","17,200","18","-","-","2003","망우로 346","-","-","-"
"4507","서울특별시 강서구 마곡동","793-3","0793","0003","마곡에비앙","18.4500","202110","10","13,000","6","-","-","2015","강서로 411","-","-","-"
"4508","서울특별시 금천구 독산동","333-2","0333","0002","솔리브오피스텔","44.2400","202110","10","13,600","5","-","-","2004","두산로 28","-","-","-"
"4509","서울특별시 금천구 독산동","953","0953","0000","삼부르네상스플러스","18.8100","202110","10","9,000","13","-","-","2004","시흥대로152길 11-43","-","-","-"
"4510","서울특별시 강서구 화곡동","936-30","0936","0030","포엠빌","27.6300","202110","10","27,800","6","-","-","2021","월정로18길 16","-","-","-"
"4511","서울특별시 강서구 화곡동","936-30","0936","0030","포엠빌","27.6300","202110","10","27,000","3","-","-","2021","월정로18길 16","-","-","-"
"4512","서울특별시 강서구 화곡동","936-30","0936","0030","포엠빌","27.6300","202110","10","28,300","9","-","-","2021","월정로18길 16","-","-","-"
"4513","서울특별시 용산구 한강로1가","50-1","0050","0001","용산파크자이","28.4600","202110","10","28,000","8","-","-","2005","한강대로 205","-","-","-"
"4514","서울특별시 강서구 화곡동","936-30","0936","0030","포엠빌","27.6300","202110","10","28,300","9","-","-","2021","월정로18길 16","-","-","-"
"4515","서울특별시 마포구 성산동","592-5","0592","0005","상암 우남퍼스트빌스타","16.7888","202110","10","15,000","12","-","-","2017","모래내로 5","-","-","-"
"4516","서울특별시 마포구 아현동","737","0737","0000","마포 에스케이 허브 블루","30.9050","202110","10","20,000","5","-","-","2006","마포대로 204","-","-","-"
"4517","서울특별시 강서구 화곡동","936-30","0936","0030","포엠빌","27.6300","202110","10","28,300","10","-","-","2021","월정로18길 16","-","-","-"
"4518","서울특별시 마포구 성산동","593-5","0593","0005","상암미르웰한올림","16.3600","202110","10","16,700","13","-","-","2018","모래내로3길 11","-","-","-"
"4519","서울특별시 중구 의주로1가","25-10","0025","0010","바비엥-2","40.2200","202110","10","28,500","5","-","-","2005","통일로 114","-","-","-"
"4520","서울특별시 강동구 천호동","425-3","0425","0003","천호역 한강 푸르지오시티","26.6100","202110","10","18,500","25","-","-","2015","구천면로 192","-","-","-"
"4521","서울특별시 송파구 문정동","652-1","0652","0001","프라비다옥토","19.7400","202110","09","17,500","9","-","-","2016","법원로4길 17","-","-","-"
"4522","서울특별시 송파구 방이동","43","0043","0000","대명벨리온","17.1200","202110","09","17,500","10","-","-","2017"," ","-","-","-"
"4523","서울특별시 송파구 문정동","652-5","0652","0005","문정 아이파크","25.7700","202110","09","24,800","14","-","-","2017","법원로4길 6","20211210","-","-"
"4524","서울특별시 송파구 문정동","652-5","0652","0005","문정 아이파크","25.7700","202110","09","24,800","14","-","-","2017","법원로4길 6","-","-","-"
"4525","서울특별시 송파구 문정동","652-1","0652","0001","프라비다옥토","18.7500","202110","09","17,000","13","-","-","2016","법원로4길 17","-","-","-"
"4526","서울특별시 송파구 문정동","618","0618","0000","파크하비오","26.2000","202110","09","21,500","7","-","-",""," ","-","-","-"
"4527","서울특별시 송파구 문정동","618","0618","0000","파크하비오","23.7600","202110","09","20,600","15","-","-",""," ","-","-","-"
"4528","서울특별시 송파구 문정동","618","0618","0000","파크하비오","39.7100","202110","09","48,000","11","-","-",""," ","-","-","-"
"4529","서울특별시 송파구 문정동","624","0624","0000","송파 아이파크","49.7000","202110","09","78,000","8","-","-","2015","법원로 55","-","-","-"
"4530","서울특별시 송파구 문정동","622","0622","0000","송파한화오벨리스크","26.8200","202110","09","20,000","14","-","-","2013","충민로 5","-","-","-"
"4531","서울특별시 마포구 상암동","1596","1596","0000","상암DMC푸르지오시티, S-City","20.4800","202110","09","22,500","10","-","-","2017","월드컵북로54길 25","-","-","-"
"4532","서울특별시 광진구 중곡동","639-6","0639","0006","정익제이타워2차","15.9300","202110","09","19,500","10","-","-","2020","천호대로 537","20211025","-","-"
"4533","서울특별시 영등포구 양평동5가","87-1","0087","0001","청풍 스카이파크","38.9300","202110","09","28,000","4","-","-","2015"," ","-","-","-"
"4534","서울특별시 강남구 개포동","13-3","0013","0003","대청타워","35.2210","202110","09","23,000","14","-","-","1997","개포로 623","-","-","-"
"4535","서울특별시 강남구 자곡동","662","0662","0000","강남 지웰홈스","41.7180","202110","09","42,000","10","-","-","2014","자곡로 204-5","-","-","-"
"4536","서울특별시 강남구 역삼동","719-24","0719","0024","역삼역센트럴푸르지오시티","17.5730","202110","09","23,000","13","-","-","2019","언주로85길 32","-","-","-"
"4537","서울특별시 동대문구 용두동","788","0788","0000","한방천하-용두동 포스빌","39.0200","202110","09","19,000","11","-","-","2006","왕산로 122","-","-","-"
"4538","서울특별시 관악구 신림동","1464-5","1464","0005","e-샤르망오피스텔","24.5100","202110","09","9,550","5","-","-","2003","관천로 63","-","-","-"
"4539","서울특별시 중랑구 상봉동","104-32","0104","0032","라메즈오피스텔","28.4000","202110","09","12,500","4","-","-","2004","면목로92나길 10-5","-","-","-"
"4540","서울특별시 동대문구 장안동","371-1","0371","0001","장안삼성쉐르빌","58.8000","202110","09","23,000","5","-","-","2002","장한로 119","-","-","-"
"4541","서울특별시 강서구 마곡동","760","0760","0000","마곡나루역보타닉푸르지오시티","22.1700","202110","09","20,000","14","-","-","2017"," ","-","-","-"
"4542","서울특별시 구로구 신도림동","432-1","0432","0001","신도림 에스케이뷰","85.9200","202110","09","95,300","22","-","-","2006","경인로 638","-","-","-"
"4543","서울특별시 은평구 진관동","100-3","0100","0003","아이파크 포레스트 게이트","24.9100","202110","09","13,750","9","-","-","2013","통일로 1010","-","-","-"
"4544","서울특별시 강서구 마곡동","760","0760","0000","마곡나루역보타닉푸르지오시티","32.8800","202110","09","36,850","9","-","-","2017"," ","-","-","-"
"4545","서울특별시 강서구 마곡동","793-4","0793","0004","엘리안","22.2300","202110","09","13,000","8","-","-","2015"," ","-","-","-"
"4546","서울특별시 송파구 삼전동","8-12","0008","0012","잠실 아레나","35.8900","202110","09","34,500","4","-","-","2017","백제고분로21길 7-1","-","-","-"
"4547","서울특별시 도봉구 창동","623-48","0623","0048","북한산 드림시티","29.8900","202110","09","28,700","10","-","-","2020","도봉로110마길 42","-","-","-"
"4548","서울특별시 용산구 한남동","257-1","0257","0001","디에스오피스텔","23.4600","202110","09","20,000","3","-","-","2003","독서당로20길 18","-","-","-"
"4549","서울특별시 서초구 서초동","1679-1","1679","0001","코업레지던스/서초동","24.1600","202110","09","19,700","8","-","-","2004","서초대로 360","-","-","-"
"4550","서울특별시 서초구 서초동","1309-2","1309","0002","강남역 2차 I'PARK","26.1600","202110","09","25,000","9","-","-","2013","서초대로77길 59","-","-","-"
"4551","서울특별시 서초구 서초동","1337-2","1337","0002","아크로텔 강남역","19.3990","202110","09","20,500","19","-","-","2016","효령로77길 34","-","-","-"
"4552","서울특별시 구로구 오류동","46-2","0046","0002","아크로펠리스","18.0000","202110","09","7,850","7","-","-","2004","경인로20나길 36","-","-","-"
"4553","서울특별시 금천구 가산동","139-3","0139","0003","램킨푸르지오시티","19.9600","202110","09","15,000","9","-","-","2013","벚꽃로56길 182","-","-","-"
"4554","서울특별시 구로구 구로동","104-8","0104","0008","비즈트위트 레드","27.2200","202110","09","17,000","17","-","-","2016","가마산로 285","-","-","-"
"4555","서울특별시 구로구 구로동","104-8","0104","0008","비즈트위트 레드","28.2200","202110","09","17,800","10","-","-","2016","가마산로 285","-","-","-"
"4556","서울특별시 금천구 가산동","139-3","0139","0003","램킨푸르지오시티","19.9600","202110","09","11,000","13","-","-","2013","벚꽃로56길 182","-","-","-"
"4557","서울특별시 마포구 상암동","1596","1596","0000","상암DMC푸르지오시티, S-City","60.0200","202110","09","58,079","11","-","-","2017","월드컵북로54길 25","20211130","-","-"
"4558","서울특별시 마포구 상암동","1596","1596","0000","상암DMC푸르지오시티, S-City","60.0200","202110","09","58,079","11","-","-","2017","월드컵북로54길 25","-","-","-"
"4559","서울특별시 마포구 상암동","1596","1596","0000","상암DMC푸르지오시티, S-City","60.0200","202110","09","57,840","10","-","-","2017","월드컵북로54길 25","-","-","-"
"4560","서울특별시 송파구 가락동","77-4","0077","0004","송파KCC웰츠타워","39.4900","202110","09","23,000","4","-","-","2011","송파대로28길 43","-","-","-"
"4561","서울특별시 서초구 우면동","787","0787","0000","서초리슈빌S글로벌","21.8200","202110","09","17,500","4","-","-","2015"," ","-","-","-"
"4562","서울특별시 서대문구 대현동","45-5","0045","0005","이화인비따레오피스텔","24.2900","202110","09","15,000","4","-","-","2004","신촌로 189","-","-","-"
"4563","서울특별시 용산구 동자동","56","0056","0000","트윈시티 남산","27.4200","202110","09","34,910","2","-","-","2015"," ","-","-","-"
"4564","서울특별시 구로구 가리봉동","137-4","0137","0004","삼부르네상스파크빌","82.7750","202110","09","46,500","7","-","-","2006","남부순환로 1295","-","-","-"
"4565","서울특별시 중구 황학동","819","0819","0000","황학동 복합시설(DUO302)","22.5200","202110","09","16,500","17","-","-","2014","난계로 169","-","-","-"
"4566","서울특별시 강서구 염창동","266-12","0266","0012","한빛어반뉴스토리","28.6900","202110","09","25,500","4","-","-","2018"," ","-","-","-"
"4567","서울특별시 광진구 구의동","236-25","0236","0025","솔렌시아2","46.9400","202110","09","32,000","2","-","-","2015","자양로 172","-","-","-"
"4568","서울특별시 영등포구 영등포동5가","81-1","0081","0001","영포복합건물","23.4000","202110","08","14,000","5","-","-","2002","영중로24길 10","-","-","-"
"4569","서울특별시 영등포구 여의도동","13-24","0013","0024","민족통일 대통령 리빙텔","21.0000","202110","08","14,000","9","-","-","2003","국회대로72길 21","-","-","-"
"4570","서울특별시 강서구 마곡동","758","0758","0000","마곡시티오피스텔","22.5100","202110","08","16,000","12","-","-","2016","마곡서로 170","-","-","-"
"4571","서울특별시 강서구 염창동","266-12","0266","0012","한빛어반뉴스토리","28.6900","202110","08","27,000","8","-","-","2018"," ","-","-","-"
"4572","서울특별시 종로구 수송동","58","0058","0000","두산위브파빌리온","78.6100","202110","08","61,500","6","-","-","2004","삼봉로 81","-","-","-"
"4573","서울특별시 강서구 마곡동","793","0793","0000","유림트윈파크","19.9900","202110","08","12,500","7","-","-","2015","강서로 419","20211018","-","-"
"4574","서울특별시 구로구 구로동","110-4","0110","0004","도림두산베어스타워","75.3000","202110","08","17,500","8","-","-","1997","공원로 47","-","-","-"
"4575","서울특별시 서대문구 대현동","40-38","0040","0038","이대역 STARGATE","19.0600","202110","08","25,241","5","-","-","2021","신촌로 169-6","-","-","-"
"4576","서울특별시 서대문구 북가좌동","343-1","0343","0001","선정오피스텔","21.7500","202110","08","11,300","7","-","-","2004","증가로 259","-","-","-"
"4577","서울특별시 강서구 마곡동","793","0793","0000","유림트윈파크","19.9900","202110","08","12,500","7","-","-","2015","강서로 419","-","-","-"
"4578","서울특별시 강남구 수서동","716","0716","0000","사이룩스","51.3800","202110","08","39,500","4","-","-","2003","광평로 295","-","-","-"
"4579","서울특별시 용산구 동자동","56","0056","0000","트윈시티 남산","25.4800","202110","08","30,400","3","-","-","2015"," ","-","-","-"
"4580","서울특별시 금천구 독산동","1156","1156","0000","금천 롯데캐슬 골드파크 4차","24.2100","202110","08","17,600","31","-","-","2019","시흥대로 315","-","-","-"
"4581","서울특별시 영등포구 양평동2가","43-14","0043","0014","CO-OP Residence/오목교","16.9800","202110","08","7,200","9","-","-","2004","영등포로3길 23","-","-","-"
"4582","서울특별시 영등포구 당산동4가","1-2","0001","0002","코오롱 스타폴리스","40.2800","202110","08","24,700","14","-","-","2005","영신로 219","-","-","-"
"4583","서울특별시 강남구 역삼동","719-24","0719","0024","역삼역센트럴푸르지오시티","17.5730","202110","08","22,000","5","-","-","2019","언주로85길 32","-","-","-"
"4584","서울특별시 영등포구 당산동3가","6-3","0006","0003","당산동 디벨리움","26.0100","202110","08","29,000","6","-","-","2019","양산로 141","-","-","-"
"4585","서울특별시 중구 황학동","1744-1","1744","0001","다올 노블리움 B동","56.1500","202110","08","30,000","2","-","-","2014","난계로17길 58-16","-","-","-"
"4586","서울특별시 영등포구 도림동","820","0820","0000","쌍용플래티넘시티1단지","62.8800","202110","08","70,000","10","-","-","2006","도영로7길 15","-","-","-"
"4587","서울특별시 은평구 응암동","109-12","0109","0012","래디앙","17.9800","202110","08","8,200","6","-","-","2003","은평로8길 7-2","-","-","-"
"4588","서울특별시 강서구 가양동","1480-5","1480","0005","이스타빌1차","27.0000","202110","08","12,000","15","-","-","2002","양천로57길 10-20","-","-","-"
"4589","서울특별시 서초구 서초동","1337-2","1337","0002","아크로텔 강남역","20.7230","202110","08","22,000","11","-","-","2016","효령로77길 34","-","-","-"
"4590","서울특별시 서초구 서초동","1328-11","1328","0011","대우도씨에빛2","38.8050","202110","08","37,000","14","-","-","2005","강남대로 359","-","-","-"
"4591","서울특별시 금천구 독산동","973-47","0973","0047","보람타운","29.5000","202110","08","25,000","2","-","-","2016","독산로101길 30","-","-","-"
"4592","서울특별시 영등포구 당산동5가","8","0008","0000","데시앙루브 오피스텔","28.2400","202110","08","22,000","3","-","-","2014","당산로 203","20211126","-","-"
"4593","서울특별시 강남구 역삼동","735-17","0735","0017","역삼 푸르지오 시티","23.9000","202110","08","27,000","13","-","-","2016"," ","-","-","-"
"4594","서울특별시 강남구 역삼동","735-17","0735","0017","역삼 푸르지오 시티","23.9000","202110","08","26,500","7","-","-","2016"," ","-","-","-"
"4595","서울특별시 중랑구 신내동","648","0648","0000","디아뜨갤러리","36.6600","202110","08","16,000","5","-","-","2003","신내로 225","-","-","-"
"4596","서울특별시 강남구 자곡동","662","0662","0000","강남 지웰홈스","26.7110","202110","08","17,900","8","-","-","2014","자곡로 204-5","-","-","-"
"4597","서울특별시 마포구 성산동","593-5","0593","0005","상암미르웰한올림","16.3600","202110","08","17,100","10","-","-","2018","모래내로3길 11","-","-","-"
"4598","서울특별시 영등포구 양평동3가","17-1","0017","0001","양평동 우림보보카운티 오피스텔","16.2500","202110","08","8,800","10","-","-","2003","양산로7길 3","-","-","-"
"4599","서울특별시 용산구 동자동","56","0056","0000","트윈시티 남산","27.4200","202110","08","34,910","2","-","-","2015"," ","-","-","-"
"4600","서울특별시 강남구 역삼동","736-24","0736","0024","엘지역삼에클라트","28.6400","202110","08","19,000","11","-","-","2004","테헤란로20길 19","-","-","-"
"4601","서울특별시 마포구 공덕동","475","0475","0000","공덕푸르지오시티","39.6160","202110","08","38,000","11","-","-","2013","마포대로 156","-","-","-"
"4602","서울특별시 강남구 역삼동","832-16","0832","0016","BIEL 106","28.8674","202110","08","39,000","6","-","-","2018","역삼로 106","-","-","-"
"4603","서울특별시 용산구 동자동","56","0056","0000","트윈시티 남산","27.4200","202110","08","35,350","4","-","-","2015"," ","-","-","-"
"4604","서울특별시 영등포구 영등포동5가","81-1","0081","0001","영포복합건물","23.5600","202110","08","14,550","5","-","-","2002","영중로24길 10","-","-","-"
"4605","서울특별시 강서구 마곡동","760-2","0760","0002","마곡나루역캐슬파크","23.3900","202110","08","22,000","14","-","-","2016","마곡중앙로 161-1","-","-","-"
"4606","서울특별시 서초구 양재동","275-6","0275","0006","삼호물산빌딩","57.7600","202110","08","20,000","18","-","-","1991","논현로 87","-","-","-"
"4607","서울특별시 강남구 역삼동","735-17","0735","0017","역삼 푸르지오 시티","23.9000","202110","08","26,200","12","-","-","2016"," ","-","-","-"
"4608","서울특별시 강서구 마곡동","795-2","0795","0002","마곡아이파크","23.8220","202110","08","19,000","9","-","-","2016","마곡중앙8로 90","-","-","-"
"4609","서울특별시 영등포구 문래동6가","34-1","0034","0001","문래크라운팰리스","28.1700","202110","08","28,500","9","-","-","2018","문래로 33","-","-","-"
"4610","서울특별시 종로구 신문로1가","163","0163","0000","광화문오피시아빌딩","41.7100","202110","08","43,500","22","-","-","2005","새문안로 92","-","-","-"
"4611","서울특별시 서초구 서초동","1330-6","1330","0006","강남역 롯데골드로즈","37.1900","202110","08","25,500","6","-","-","2004","서초대로74길 51","-","-","-"
"4612","서울특별시 서초구 서초동","1327-34","1327","0034","솔라티움시티 강남","19.2462","202110","08","36,100","9","-","-","2021","강남대로53길 12","-","-","-"
"4613","서울특별시 강서구 가양동","187-7","0187","0007","플래티노","17.2439","202110","08","23,000","3","-","-","2020","양천로49길 34","-","-","-"
"4614","서울특별시 영등포구 양평동4가","281","0281","0000","르네상스 한강 오피스텔","37.6600","202110","08","35,000","11","-","-","2004","양평로12가길 14","-","-","-"
"4615","서울특별시 용산구 동자동","56","0056","0000","트윈시티 남산","27.4200","202110","08","34,760","24","-","-","2015"," ","-","-","-"
"4616","서울특별시 강남구 개포동","157-9","0157","0009","개포동 157-9 공동주택 (김해옥)","36.9600","202110","08","50,000","3","-","-","2011","선릉로4길 19","-","-","-"
"4617","서울특별시 송파구 문정동","620","0620","0000","송파푸르지오시티","30.0000","202110","08","27,400","13","-","-","2013","새말로 62","-","-","-"
"4618","서울특별시 송파구 문정동","624","0624","0000","송파 아이파크","29.8300","202110","08","26,900","3","-","-","2015","법원로 55","-","-","-"
"4619","서울특별시 송파구 문정동","618","0618","0000","파크하비오","24.5800","202110","08","20,300","12","-","-",""," ","-","-","-"
"4620","서울특별시 송파구 문정동","618","0618","0000","파크하비오","24.5800","202110","08","20,300","10","-","-",""," ","-","-","-"
"4621","서울특별시 송파구 문정동","652-5","0652","0005","문정 아이파크","25.7700","202110","08","24,900","16","-","-","2017","법원로4길 6","-","-","-"
"4622","서울특별시 강동구 천호동","451","0451","0000","이안 강동 컴홈스테이","29.5700","202110","08","38,000","17","-","-","2021","천호대로 1053","-","-","-"
