"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-01-01 ~ 2024-12-30"
"실거래구분 : 오피스텔(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","매수","매도","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"3118","서울특별시 노원구 상계동","341-7","0341","0007","마블러스1","25.5300","202409","09","11,500","5","개인","개인","2003","상계로 90","-","직거래","-"
"3119","서울특별시 서대문구 북가좌동","343-1","0343","0001","선정오피스텔","24.8400","202409","09","11,000","6","개인","개인","2004","증가로 259","-","중개거래","서울 서대문구"
"3120","서울특별시 강남구 역삼동","708-26","0708","0026","에스케이허브 오피스텔","27.8300","202409","09","27,000","17","개인","법인","2004","선릉로 431","-","중개거래","서울 강남구"
"3121","서울특별시 성동구 성수동1가","685-308","0685","0308","아트빌딩","26.9000","202409","09","19,000","5","법인","법인","2003","서울숲길 45","-","중개거래","서울 성동구"
"3122","서울특별시 강남구 삼성동","142-3","0142","0003","LG선릉에클라트B","40.1100","202409","09","30,800","4","개인","개인","2004","테헤란로63길 12","-","중개거래","서울 강남구"
"3123","서울특별시 관악구 봉천동","870-12","0870","0012","에이스 에이-존","24.3100","202409","09","15,700","3","개인","개인","2005","남부순환로 1805","-","중개거래","서울 관악구"
"3124","서울특별시 강동구 강일동","679-3","0679","0003","강일리슈빌에스","18.5281","202409","09","11,300","5","개인","개인","2016","아리수로 419","-","중개거래","서울 강동구"
"3125","서울특별시 서초구 서초동","1337-6","1337","0006","강남 효성 해링턴 타워","23.8100","202409","09","22,900","9","개인","개인","2013","강남대로51길 10","-","중개거래","서울 서초구"
"3126","서울특별시 서초구 서초동","1337-6","1337","0006","강남 효성 해링턴 타워","24.6400","202409","09","23,300","7","법인","개인","2013","강남대로51길 10","20240930","중개거래","서울 서초구"
"3127","서울특별시 용산구 한강로2가","422","0422","0000","래미안 용산 더 센트럴","55.9900","202409","09","84,000","13","개인","개인","2017","한강대로 95","-","중개거래","서울 용산구"
"3128","서울특별시 강남구 대치동","943-24","0943","0024","신안메트로칸","27.0900","202409","09","24,000","5","개인","개인","2004","테헤란로88길 10","-","중개거래","서울 강남구"
"3129","서울특별시 중구 중림동","355","0355","0000","브라운스톤서울","30.9860","202409","09","26,500","7","개인","개인","2006","청파로 464","20240927","중개거래","서울 중구"
"3130","서울특별시 중구 중림동","355","0355","0000","브라운스톤서울","30.9860","202409","09","26,500","7","개인","개인","2006","청파로 464","-","중개거래","서울 서초구, 서울 중구"
"3131","서울특별시 광진구 자양동","779","0779","0000","타워더모스트광진아크로텔","23.9700","202409","09","21,000","14","개인","개인","2014","아차산로 355","-","중개거래","서울 광진구"
"3132","서울특별시 동대문구 청량리동","235-6","0235","0006","힐스테이트 청량리역","21.1999","202409","08","26,500","12","개인","개인","2023","왕산로 239","-","중개거래","서울 동대문구"
"3133","서울특별시 양천구 목동","917","0917","0000","목동파라곤","70.6800","202409","07","108,000","18","개인","개인","2004","목동서로 155","-","중개거래","서울 서초구, 서울 양천구"
"3134","서울특별시 종로구 내수동","71","0071","0000","경희궁의 아침 2단지","32.4300","202409","07","31,000","8","개인","개인","2004","사직로8길 24","-","중개거래","서울 종로구"
"3135","서울특별시 강동구 명일동","46-3","0046","0003","고덕역 대명벨리온","21.3124","202409","07","19,500","19","기타","개인","2021","고덕로 266","-","중개거래","서울 강동구"
"3136","서울특별시 영등포구 양평동2가","43-14","0043","0014","CO-OP Residence/오목교","16.9800","202409","07","8,000","8","개인","개인","2004","영등포로3길 23","-","중개거래","서울 영등포구"
"3137","서울특별시 광진구 군자동","473-1","0473","0001","(473-1)","18.1000","202409","07","19,000","4","개인","개인","2019","천호대로 530","-","중개거래","서울 광진구"
"3138","서울특별시 금천구 가산동","238-117","0238","0117","원평11차","27.9500","202409","07","8,000","2","개인","개인","2002","벚꽃로26길 14","-","중개거래","서울 구로구"
"3139","서울특별시 송파구 문정동","618","0618","0000","파크하비오","48.9300","202409","07","49,000","7","법인","개인",""," ","20240923","중개거래","서울 송파구"
"3140","서울특별시 강남구 도곡동","467-29","0467","0029","타워팰리스","187.1480","202409","07","420,000","3","개인","법인","2004","언주로30길 26","-","중개거래","서울 강남구"
"3141","서울특별시 송파구 문정동","624","0624","0000","송파 아이파크","49.9100","202409","07","54,000","3","개인","개인","2015","법원로 55","-","중개거래","서울 송파구"
"3142","서울특별시 종로구 수송동","58","0058","0000","두산위브파빌리온","35.2200","202409","07","29,200","7","개인","개인","2004","삼봉로 81","-","중개거래","서울 종로구"
"3143","서울특별시 송파구 문정동","618","0618","0000","파크하비오","48.9300","202409","07","49,000","7","법인","개인",""," ","-","중개거래","서울 송파구"
"3144","서울특별시 영등포구 영등포동4가","443","0443","0000","영등포 센트럴 푸르지오 시티","29.7500","202409","07","22,500","14","개인","개인","2013","문래로 180","-","중개거래","서울 영등포구"
"3145","서울특별시 송파구 문정동","618","0618","0000","파크하비오","48.9300","202409","07","48,000","13","법인","개인",""," ","-","중개거래","서울 송파구"
"3146","서울특별시 송파구 문정동","618","0618","0000","파크하비오","23.3000","202409","07","19,950","16","개인","개인",""," ","-","중개거래","서울 송파구"
"3147","서울특별시 강남구 역삼동","708-20","0708","0020","금천빌딩","29.7200","202409","07","17,000","5","개인","개인","2005","테헤란로52길 15","-","중개거래","경기 수원시 팔달구"
"3148","서울특별시 마포구 도화동","560","0560","0000","마포태영데시앙루브","71.9500","202409","07","66,500","9","개인","개인","2006","독막로 320","-","중개거래","서울 마포구"
"3149","서울특별시 마포구 신공덕동","3-3","0003","0003","블루마리오피스텔","18.0200","202409","07","16,300","2","개인","개인","2017"," ","-","중개거래","서울 마포구"
"3150","서울특별시 서대문구 대현동","104-36","0104","0036","신촌자이엘라","29.6200","202409","07","26,650","4","개인","개인","2014","신촌로 149","-","중개거래","서울 마포구, 서울 서대문구"
"3151","서울특별시 서초구 서초동","1446-11","1446","0011","현대슈퍼빌","37.0700","202409","07","35,300","13","개인","개인","2003","서초중앙로 15","-","중개거래","서울 서초구"
"3152","서울특별시 마포구 성산동","50-10","0050","0010","골든빌오피스텔","25.9000","202409","07","11,000","5","개인","개인","2003","월드컵북로12안길 84","20241012","중개거래","서울 마포구"
"3153","서울특별시 중구 황학동","1628","1628","0000","블루카운티Ⅱ","49.4300","202409","07","29,500","6","개인","개인","2014","난계로17길 18","-","중개거래","서울 중구"
"3154","서울특별시 마포구 성산동","590-2","0590","0002","삼라마이다스","80.5500","202409","07","58,000","5","개인","개인","2006","월드컵로36길 18","-","중개거래","서울 마포구"
"3155","서울특별시 송파구 문정동","618","0618","0000","파크하비오","48.9300","202409","07","47,500","4","법인","개인",""," ","-","중개거래","서울 송파구"
"3156","서울특별시 마포구 성산동","590-5","0590","0005","상암월드시티","16.5200","202409","07","10,150","12","개인","개인","2014","월드컵로34길 13","-","중개거래","서울 마포구"
"3157","서울특별시 영등포구 문래동6가","29","0029","0000","신일아르디세","78.9800","202409","07","49,000","8","개인","개인","2005","선유로17길 24","-","중개거래","경기 남양주시, 서울 영등포구"
"3158","서울특별시 양천구 신정동","319","0319","0000","우림필유","76.3500","202409","07","93,000","10","개인","개인","2004","목동서로 295","-","중개거래","서울 양천구"
"3159","서울특별시 서대문구 합동","116","0116","0000","SK리쳄블","34.2200","202409","07","24,300","3","개인","개인","2005","서소문로 45","-","중개거래","서울 서대문구"
"3160","서울특별시 송파구 문정동","618","0618","0000","파크하비오","25.3300","202409","07","20,500","13","개인","개인",""," ","-","중개거래","서울 송파구"
"3161","서울특별시 송파구 문정동","652","0652","0000","송파법조타운푸르지오시티","17.4700","202409","07","18,500","7","개인","개인","2018","법원로4길 5","-","중개거래","서울 송파구"
"3162","서울특별시 동대문구 답십리동","494-1","0494","0001","한일노벨리아","31.7050","202409","07","22,500","9","개인","개인","2016","천호대로 289","-","중개거래","서울 동대문구"
"3163","서울특별시 송파구 문정동","618","0618","0000","파크하비오","54.3100","202409","07","58,000","9","개인","개인",""," ","-","중개거래","서울 송파구"
"3164","서울특별시 관악구 봉천동","875-10","0875","0010","예성 아이 라이프","21.0600","202409","07","13,000","7","개인","개인","2003","남부순환로 1798","-","중개거래","서울 관악구"
"3165","서울특별시 서초구 방배동","1031-2","1031","0002","방배홈스텔","27.0900","202409","07","22,400","5","개인","개인","2002","방배로 41","-","중개거래","서울 서초구"
"3166","서울특별시 영등포구 양평동6가","8","0008","0000","펫앤스테이","19.5100","202409","06","24,471","2","개인","법인","2016","양평로28길 11","-","직거래","-"
"3167","서울특별시 영등포구 여의도동","15-24","0015","0024","익스콘벤처타워","50.1200","202409","06","25,800","5","개인","개인","2001","은행로 3","-","중개거래","서울 영등포구"
"3168","서울특별시 마포구 도화동","555","0555","0000","마포 한화 오벨리스크","31.4100","202409","06","36,000","19","개인","개인","2004","마포대로 33","-","중개거래","서울 마포구"
"3169","서울특별시 강서구 마곡동","739-2","0739","0002","우성르보아투","20.2400","202409","06","12,400","6","개인","개인","2015"," ","-","중개거래","서울 강서구"
"3170","서울특별시 강서구 마곡동","760-1","0760","0001","힐스테이트에코 마곡나루역 라마다앙코르 서울마곡","21.5020","202409","06","18,000","11","개인","개인","2017","마곡중앙로 161-11","-","중개거래","서울 강서구"
"3171","서울특별시 도봉구 방학동","719-2","0719","0002","북한산현대렉시온오피스텔","26.4000","202409","06","10,750","4","개인","개인","2004","도봉로152길 16","-","중개거래","서울 도봉구"
"3172","서울특별시 광진구 구의동","199-8","0199","0008","(199-8)","26.8800","202409","06","23,800","7","개인","개인","2017","아차산로 480","-","직거래","-"
"3173","서울특별시 송파구 방이동","43","0043","0000","대명벨리온","17.3200","202409","06","18,800","11","개인","법인","2017"," ","-","중개거래","서울 송파구"
"3174","서울특별시 송파구 방이동","22-5","0022","0005","잠실리시온","43.0500","202409","06","37,000","13","개인","개인","2004","오금로 87","-","중개거래","서울 송파구"
"3175","서울특별시 노원구 상계동","341-7","0341","0007","마블러스1","25.5300","202409","06","10,700","6","개인","개인","2003","상계로 90","-","중개거래","서울 노원구"
"3176","서울특별시 용산구 한강로1가","50-1","0050","0001","용산파크자이","37.2600","202409","06","43,800","27","개인","개인","2005","한강대로 205","-","중개거래","서울 용산구"
"3177","서울특별시 영등포구 영등포동6가","3-2","0003","0002","양우화인텔","23.7800","202409","06","11,000","6","개인","개인","1999","영등포로35길 10","-","중개거래","서울 도봉구, 서울 영등포구"
"3178","서울특별시 광진구 화양동","21-2","0021","0002","브라운스톤 화양","64.8600","202409","06","37,500","3","개인","개인","2006","광나루로 346","-","중개거래","서울 광진구"
"3179","서울특별시 마포구 노고산동","31-90","0031","0090","신촌르·메이에르타운(Ⅱ)","26.0700","202409","06","14,000","11","개인","개인","1999","백범로 13","-","중개거래","서울 마포구"
"3180","서울특별시 강남구 역삼동","680","0680","0000","역삼SK리더스뷰","131.3200","202409","06","140,000","19","개인","개인","2007","봉은사로 302","-","중개거래","서울 강남구"
"3181","서울특별시 마포구 노고산동","31-90","0031","0090","신촌르·메이에르타운(Ⅱ)","26.0700","202409","06","14,500","11","개인","개인","1999","백범로 13","-","중개거래","서울 마포구"
"3182","서울특별시 강남구 삼성동","113-4","0113","0004","삼성동 파크엘나인","27.6900","202409","06","49,000","9","개인","개인","2021","봉은사로 426","-","중개거래","서울 강남구"
"3183","서울특별시 강남구 역삼동","822-7","0822","0007","목화밀라트","31.3300","202409","06","30,000","13","법인","개인","2004","테헤란로 113","-","중개거래","서울 강남구"
"3184","서울특별시 강남구 역삼동","824-11","0824","0011","한라클라식 오피스텔","62.1600","202409","06","62,200","16","개인","개인","1999","강남대로84길 23","-","중개거래","서울 강남구"
"3185","서울특별시 양천구 신월동","235-7","0235","0007","신목동샤르망오피스텔","31.8200","202409","06","10,200","7","개인","개인","2004","월정로 101","-","중개거래","서울 양천구"
"3186","서울특별시 영등포구 양평동6가","8","0008","0000","펫앤스테이","19.5100","202409","06","24,471","2","개인","법인","2016","양평로28길 11","-","직거래","-"
"3187","서울특별시 은평구 응암동","323-8","0323","0008","디우 아르떼빌","25.8500","202409","06","13,500","3","개인","개인","2017","응암로14길 8","-","중개거래","서울 은평구"
"3188","서울특별시 강남구 수서동","713","0713","0000","수서현대벤쳐빌","50.1400","202409","06","44,400","15","법인","개인","2002","밤고개로1길 10","-","중개거래","서울 강남구"
"3189","서울특별시 영등포구 양평동6가","8","0008","0000","펫앤스테이","19.5100","202409","06","24,471","2","개인","법인","2016","양평로28길 11","-","직거래","-"
"3190","서울특별시 양천구 목동","919","0919","0000","목동 성우네트빌","43.1700","202409","06","23,000","16","개인","개인","2004","목동서로 186","-","중개거래","서울 양천구"
"3191","서울특별시 양천구 목동","907","0907","0000","현대월드타워","51.8500","202409","06","38,500","16","개인","개인","1999","목동서로 77","-","중개거래","서울 양천구"
"3192","서울특별시 양천구 목동","917","0917","0000","목동파라곤","103.7100","202409","06","185,000","10","개인","개인","2004","목동서로 155","-","중개거래","서울 양천구"
"3193","서울특별시 양천구 목동","916","0916","0000","현대하이페리온","114.6400","202409","06","224,000","26","개인","개인","2003","목동동로 257","-","중개거래","서울 양천구"
"3194","서울특별시 양천구 목동","916","0916","0000","현대하이페리온","87.5000","202409","06","150,000","18","개인","개인","2003","목동동로 257","-","중개거래","서울 양천구"
"3195","서울특별시 영등포구 양평동6가","8","0008","0000","펫앤스테이","19.5100","202409","06","24,471","2","개인","법인","2016","양평로28길 11","-","직거래","-"
"3196","서울특별시 영등포구 양평동6가","8","0008","0000","펫앤스테이","19.5100","202409","06","24,404","2","개인","법인","2016","양평로28길 11","-","직거래","-"
"3197","서울특별시 영등포구 당산동","121-107","0121","0107","현대뉴스타오피스텔","27.5400","202409","06","10,300","10","개인","개인","1993","버드나루로 109","-","중개거래","서울 영등포구"
"3198","서울특별시 양천구 신정동","318-1","0318","0001","목동대림아크로텔","56.5000","202409","06","53,000","10","개인","개인","2004","목동서로 277","-","중개거래","서울 양천구"
"3199","서울특별시 영등포구 도림동","819","0819","0000","대우미래사랑","29.3800","202409","06","14,500","12","개인","개인","2004","도영로 80","-","중개거래","서울 영등포구"
"3200","서울특별시 영등포구 양평동4가","32-8","0032","0008","그랑드빌","27.7500","202409","06","13,500","7","개인","법인","2003","선유로 250","-","직거래","-"
"3201","서울특별시 구로구 신도림동","433-24","0433","0024","힐스테이트 신도림역 센트럴","29.9900","202409","06","37,565","6","개인","법인","2023","경인로 625","-","중개거래","서울 구로구, 서울 영등포구"
"3202","서울특별시 영등포구 양평동3가","17-1","0017","0001","양평동 우림보보카운티 오피스텔","16.2500","202409","06","8,200","10","개인","개인","2003","양산로7길 3","-","직거래","-"
"3203","서울특별시 영등포구 문래동3가","83-3","0083","0003","문래동대동오피스텔","30.0200","202409","06","12,900","5","개인","개인","1998","문래로 77","-","중개거래","서울 영등포구"
"3204","서울특별시 성동구 도선동","53","0053","0000","한성아펠타워","23.5800","202409","06","26,500","12","개인","개인","2017"," ","-","중개거래","서울 성동구"
"3205","서울특별시 구로구 구로동","106-4","0106","0004","구로선경오피스텔","50.7100","202409","06","16,200","7","법인","개인","1993","공원로 3","-","중개거래","서울 구로구"
"3206","서울특별시 강남구 자곡동","596","0596","0000","강남 더샵라르고","22.0172","202409","06","16,500","4","개인","개인","2014","자곡로 201","-","중개거래","서울 강남구"
"3207","서울특별시 금천구 독산동","1150","1150","0000","금천 롯데캐슬 골드파크 2차","27.0300","202409","06","18,500","7","개인","개인","2017"," ","-","중개거래","서울 금천구"
"3208","서울특별시 성동구 성수동2가","277-17","0277","0017","성수아카데미타워","33.4500","202409","06","30,500","10","개인","개인","1998","성수이로 118","-","중개거래","서울 성동구"
"3209","서울특별시 성동구 성수동2가","277-17","0277","0017","성수아카데미타워","33.4500","202409","06","30,500","10","개인","개인","1998","성수이로 118","20240910","중개거래","서울 성동구"
"3210","서울특별시 강남구 도곡동","168","0168","0000","에스케이리더스뷰","163.0500","202409","06","270,000","16","법인","개인","2005","남부순환로 2763","-","중개거래","서울 강남구"
"3211","서울특별시 마포구 성산동","590-1","0590","0001","상암 두산위브센티움","23.2400","202409","06","14,800","8","개인","개인","2013","월드컵로36길 14","-","중개거래","서울 마포구, 서울 서초구"
"3212","서울특별시 마포구 성산동","590-5","0590","0005","상암월드시티","16.5200","202409","06","10,000","7","개인","개인","2014","월드컵로34길 13","-","직거래","-"
"3213","서울특별시 강서구 마곡동","739-4","0739","0004","마곡 헤리움1차","29.1400","202409","05","17,600","5","개인","개인","2015","마곡서1로 115-1","-","중개거래","서울 강서구"
"3214","서울특별시 영등포구 당산동","121-61","0121","0061","여의도 아리스타","20.0400","202409","05","18,950","10","개인","개인","2021","버드나루로 129","-","중개거래","서울 영등포구"
"3215","서울특별시 영등포구 도림동","819","0819","0000","대우미래사랑","29.5700","202409","05","14,400","10","개인","개인","2004","도영로 80","-","중개거래","서울 강서구, 서울 영등포구"
"3216","서울특별시 송파구 방이동","41-1","0041","0001","잠실파크웨이","19.1280","202409","05","20,400","7","개인","개인","2019","올림픽로34길 5-23","-","중개거래","서울 송파구"
"3217","서울특별시 은평구 불광동","13-7","0013","0007","더클래스","20.6200","202409","05","14,000","4","개인","법인","2019","불광로14길 4","-","직거래","-"
"3218","서울특별시 동작구 노량진동","16-1","0016","0001","노량진 드림스퀘어 복합빌딩","24.1329","202409","05","24,000","10","개인","기타","2020","노들로2길 7","-","직거래","-"
"3219","서울특별시 성북구 하월곡동","90-1995","0090","1995","K-Haus2차","59.7000","202409","05","36,000","2","개인","개인","2017"," ","-","중개거래","서울 성북구"
"3220","서울특별시 동작구 노량진동","16-1","0016","0001","노량진 드림스퀘어 복합빌딩","26.0588","202409","05","27,000","11","개인","개인","2020","노들로2길 7","-","중개거래","서울 동작구"
"3221","서울특별시 동대문구 답십리동","492-4","0492","0004","답십리한화오벨리스크","29.8800","202409","05","13,200","3","개인","개인","2004","천호대로 319","-","중개거래","서울 동대문구"
"3222","서울특별시 노원구 상계동","1267","1267","0000","토마토파르코","36.7670","202409","05","14,900","6","개인","개인","2005","동일로 1700","-","중개거래","서울 노원구"
"3223","서울특별시 금천구 독산동","953","0953","0000","삼부르네상스플러스","18.8100","202409","05","10,930","6","개인","개인","2004","시흥대로152길 11-43","-","중개거래","서울 금천구"
"3224","서울특별시 광진구 자양동","2-2","0002","0002","건대입구역자이엘라","18.5996","202409","05","31,500","13","개인","개인","2022","능동로 87","-","중개거래","서울 광진구"
"3225","서울특별시 영등포구 양평동2가","1-1","0001","0001","신동아하이팰리스","71.4700","202409","05","54,000","5","개인","개인","2005","선유서로 67","-","중개거래","서울 영등포구"
"3226","서울특별시 강서구 마곡동","773-3","0773","0003","힐스테이트에코동익","24.5700","202409","05","20,000","4","개인","개인","2017"," ","-","중개거래","서울 강서구"
"3227","서울특별시 송파구 문정동","652","0652","0000","송파법조타운푸르지오시티","17.4700","202409","05","18,100","5","법인","개인","2018","법원로4길 5","-","중개거래","서울 송파구"
"3228","서울특별시 강남구 도곡동","467","0467","0000","타워팰리스","88.3900","202409","05","245,000","10","개인","개인","2002","언주로30길 56","-","중개거래","서울 강남구"
"3229","서울특별시 광진구 광장동","108","0108","0000","효성리버카운티","26.7800","202409","05","13,900","8","개인","개인","2003","아차산로78길 56","-","중개거래","서울 광진구"
"3230","서울특별시 강동구 강일동","677-4","0677","0004","유러피안하우스I","13.4400","202409","05","7,000","5","개인","법인","2013","아리수로91길 32","-","중개거래","서울 강동구"
"3231","서울특별시 영등포구 양평동2가","43-14","0043","0014","CO-OP Residence/오목교","16.9800","202409","05","7,800","5","개인","개인","2004","영등포로3길 23","-","중개거래","서울 영등포구"
"3232","서울특별시 서초구 서초동","1680-1","1680","0001","서초 아르누보씨티","33.3300","202409","05","27,500","7","개인","개인","2010","서초대로 357","-","중개거래","서울 서초구"
"3233","서울특별시 강남구 역삼동","825-20","0825","0020","강남역 센트럴 푸르지오 시티","24.6100","202409","05","31,000","17","법인","개인","2015"," ","-","중개거래","서울 강남구"
"3234","서울특별시 성동구 성수동1가","13-163","0013","0163","청호 서울숲 뜨레피움 오피스텔","19.0300","202409","05","24,000","4","개인","개인","2018","상원6나길 24","-","중개거래","서울 성동구"
"3235","서울특별시 서대문구 창천동","29-81","0029","0081","신촌 르메이에르타운5","29.1300","202409","04","17,500","13","개인","개인","2005","신촌로 109","-","중개거래","서울 서대문구"
"3236","서울특별시 마포구 도화동","559","0559","0000","마포트라팰리스","76.8100","202409","04","87,000","23","개인","개인","2006","마포대로 53","-","중개거래","서울 마포구"
"3237","서울특별시 광진구 자양동","227-7","0227","0007","더샵스타시티","174.2400","202409","04","205,000","2","개인","개인","2007","아차산로 262","-","중개거래","서울 강남구, 서울 광진구"
"3238","서울특별시 서대문구 대현동","104-5","0104","0005","신촌푸르지오시티","26.7520","202409","04","23,200","6","개인","개인","2014","신촌역로 7","-","중개거래","서울 마포구, 서울 서대문구"
"3239","서울특별시 강남구 삼성동","158-4","0158","0004","삼성역 두산위브센티움","23.2900","202409","04","22,500","4","개인","개인","2003","테헤란로83길 14","-","중개거래","서울 강남구"
"3240","서울특별시 강남구 삼성동","158-4","0158","0004","삼성역 두산위브센티움","23.2900","202409","04","23,000","12","법인","개인","2003","테헤란로83길 14","-","중개거래","서울 강남구"
"3241","서울특별시 광진구 화양동","21-20","0021","0020","광진캠퍼스시티","17.4870","202409","04","16,100","15","개인","개인","2017"," ","-","중개거래","서울 광진구"
"3242","서울특별시 성동구 옥수동","475","0475","0000","한남 더 리버 오피스텔","29.5400","202409","04","21,000","2","개인","개인","2004","독서당로 166","-","중개거래","서울 성동구"
"3243","서울특별시 동대문구 용두동","787","0787","0000","동의보감타워","60.2500","202409","04","29,500","17","개인","법인","2005","왕산로 128","-","중개거래","서울 동대문구, 서울 성동구"
"3244","서울특별시 관악구 신림동","1462-34","1462","0034","(1462-34)","18.9300","202409","04","10,000","4","개인","개인","2005","관천로 82-1","-","중개거래","서울 관악구"
"3245","서울특별시 마포구 상암동","1653","1653","0000","DMC 이안상암2단지","103.3400","202409","04","78,000","32","개인","개인","2007","월드컵북로 361","20240930","직거래","-"
"3246","서울특별시 강서구 등촌동","633-24","0633","0024","등촌동 Y HAUS 오피스텔","29.0700","202409","04","25,000","4","개인","개인","2020","공항대로59다길 39","-","중개거래","서울 강서구"
"3247","서울특별시 강동구 천호동","414","0414","0000","두산위브센티움","31.3700","202409","04","14,900","9","개인","개인","2004","올림픽로70길 61","-","중개거래","서울 강동구"
"3248","서울특별시 광진구 구의동","243-2","0243","0002","베스트 트레드빌","26.8400","202409","04","14,000","12","개인","개인","2004","자양로18길 96","-","중개거래","서울 광진구"
"3249","서울특별시 마포구 합정동","473","0473","0000","마포 한강 2차 푸르지오","23.0900","202409","04","30,250","19","개인","개인","2016","월드컵로3길 14","-","중개거래","경기 고양시 일산동구, 서울 마포구"
"3250","서울특별시 강남구 자곡동","651","0651","0000","강남유탑유블레스","25.6979","202409","04","17,000","2","개인","개인","2014","자곡로 180","-","직거래","-"
"3251","서울특별시 서초구 서초동","1680-1","1680","0001","서초 아르누보씨티","28.2900","202409","04","21,000","9","개인","개인","2010","서초대로 357","-","중개거래","서울 서초구"
"3252","서울특별시 마포구 상암동","1734","1734","0000","상암 한화 오벨리스크","19.9300","202409","04","10,400","6","개인","개인","2013","구룡길 19","-","중개거래","서울 마포구"
"3253","서울특별시 서초구 서초동","1588-5","1588","0005","디아레나 서초","38.2900","202409","04","38,000","4","개인","개인","2020","효령로53길 24","-","직거래","-"
"3254","서울특별시 서초구 서초동","1588-5","1588","0005","디아레나 서초","38.2900","202409","04","31,000","4","개인","개인","2020","효령로53길 24","20241231","직거래","-"
"3255","서울특별시 용산구 문배동","24-4","0024","0004","용산큐브","17.4600","202409","04","19,500","11","개인","개인","2013","백범로90길 12","-","중개거래","서울 용산구"
"3256","서울특별시 용산구 문배동","40-19","0040","0019","삼라마이다스빌","28.2300","202409","04","21,000","6","개인","개인","2004","백범로90라길 28","-","중개거래","서울 용산구"
"3257","서울특별시 용산구 문배동","40-19","0040","0019","삼라마이다스빌","25.1100","202409","04","19,000","7","개인","개인","2004","백범로90라길 28","-","중개거래","서울 용산구"
"3258","서울특별시 중구 흥인동","13-1","0013","0001","청계천 두산위브더제니스","40.8850","202409","04","34,000","19","개인","개인","2014"," ","-","중개거래","서울 중구"
"3259","서울특별시 강서구 화곡동","920-16","0920","0016","청솔펠리스","20.1900","202409","04","9,550","5","개인","개인","2012","곰달래로 82","-","중개거래","서울 강서구"
"3260","서울특별시 강서구 화곡동","920-16","0920","0016","청솔펠리스","20.1900","202409","04","9,550","5","개인","개인","2012","곰달래로 82","-","중개거래","서울 강서구"
"3261","서울특별시 강서구 화곡동","920-16","0920","0016","청솔펠리스","19.9200","202409","04","9,550","5","개인","개인","2012","곰달래로 82","-","중개거래","서울 강서구"
"3262","서울특별시 마포구 도화동","559","0559","0000","마포트라팰리스","80.3000","202409","04","94,800","17","법인","개인","2006","마포대로 53","-","중개거래","서울 마포구"
"3263","서울특별시 서초구 서초동","1338-21","1338","0021","코리아비지니스센타","32.6300","202409","04","23,000","18","개인","개인","1991","강남대로 309","-","중개거래","서울 서초구"
"3264","서울특별시 영등포구 영등포동1가","94-2","0094","0002","여의도더리브스타일","19.3590","202409","04","19,900","14","개인","개인","2020","경인로 900","-","중개거래","서울 영등포구"
"3265","서울특별시 영등포구 영등포동1가","110-6","0110","0006","여의도 노블루체91","21.9800","202409","04","26,000","7","개인","개인","2021","경인로 888","-","중개거래","서울 영등포구"
"3266","서울특별시 강서구 마곡동","797-14","0797","0014","힐스테이트에코마곡","24.0900","202409","04","17,900","9","개인","개인","2016","공항대로 269-15","-","중개거래","서울 강서구"
"3267","서울특별시 영등포구 양평동2가","43-14","0043","0014","CO-OP Residence/오목교","26.3800","202409","04","11,700","10","개인","개인","2004","영등포로3길 23","-","중개거래","서울 영등포구"
"3268","서울특별시 강서구 마곡동","758","0758","0000","마곡시티오피스텔","24.4000","202409","04","16,500","8","개인","개인","2016","마곡서로 170","-","중개거래","서울 강서구"
"3269","서울특별시 금천구 가산동","139-3","0139","0003","램킨푸르지오시티","19.9600","202409","04","13,000","4","법인","개인","2013","벚꽃로56길 182","-","직거래","-"
"3270","서울특별시 양천구 목동","961","0961","0000","목동 현대 하이페리온2","94.5720","202409","04","156,700","23","개인","개인","2006","오목로 300","-","중개거래","서울 양천구"
"3271","서울특별시 금천구 가산동","139-3","0139","0003","램킨푸르지오시티","19.9600","202409","04","12,700","3","법인","개인","2013","벚꽃로56길 182","-","직거래","-"
"3272","서울특별시 강남구 수서동","713","0713","0000","수서현대벤쳐빌","37.8800","202409","04","30,500","5","법인","법인","2002","밤고개로1길 10","-","중개거래","서울 강남구"
"3273","서울특별시 마포구 서교동","393-5","0393","0005","(393-5)","49.2900","202409","04","30,000","15","법인","개인","1999","양화로 59","-","중개거래","서울 마포구"
